"id";"food_category";"name";"water";"calories";"protein";"total_fat";"sfa";"mufa";"pufa";"cholesterol";"carbs";"sugar";"ash";"dietary_fiber";"calcium";"iron";"magnesium";"phosphorus";"potassium";"sodium";"zinc";"copper";"selenium";"edible_fraction";"vitamin_c";"thiamine";"riboflavin";"niacin";"vitamin_b5";"vitamin_b6";"folic_acid";"folate";"food_based_folate";"vitamin_b12";"vitamin_a";"retinol";"carotenoids";"vitamin_e";"vitamin_d";"vitamin_k";"priceTierId";"imageId";"editedById";"isEdited";"can_be_a_dish";"is_gluten_free";"is_lacto_vegetarian";"is_ovo_lacto_vegetarian";"is_ovo_vegetarian";"is_vegan";"has_eggs";"has_gluten";"has_honey";"has_meat";"has_milk"
1036;1;QUESO BLANCO, OREADO, LECHE DESCREMADA;42.00;232.00;38.20;5.70;;;;;4.90;;0.00;9.30;1004.00;1.80;;642.00;;;;;;1.00;0.00;0.08;0.64;0.29;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
1034;1;QUESO BLANCO, OREADO, LECHE INTEGRA;49.00;310.00;20.38;24.31;13.66;6.46;1.15;70.00;2.53;1.76;;4.07;690.00;0.18;29.00;467.00;126.00;704.00;3.06;0.03;13.80;1.00;;0.05;0.23;0.04;0.40;0.09;;;;1.75;157.00;155.00;23.00;0.47;0.70;1.60;;;;false;;;;;;;;;;;
1035;1;QUESO BLANCO, OREADO, LECHE SEMIDESCREMADA;45.00;263.00;25.40;14.20;;;;;7.60;;0.00;8.00;752.00;2.60;;444.00;;;;;;1.00;0.00;0.06;0.49;0.11;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
1116;1;QUESO BRIE;48.00;334.00;20.75;27.68;17.41;8.01;0.83;100.00;0.45;0.45;0.00;2.70;184.00;0.50;20.00;188.00;152.00;629.00;2.38;0.02;14.50;1.00;0.00;0.07;0.52;0.38;0.69;0.24;0.00;65.00;65.00;1.65;174.00;173.00;9.00;0.24;0.50;2.30;;;;false;;;;;;;;;;;
1026;1;QUESO CREMA O DE CAPAS;53.00;350.00;6.15;34.44;20.21;8.91;1.48;101.00;5.52;3.76;0.00;1.27;97.00;0.11;9.00;107.00;132.00;314.00;0.50;0.02;8.60;1.00;0.00;0.02;0.23;0.09;0.52;0.06;0.00;9.00;9.00;0.22;308.00;303.00;59.00;0.86;0.00;2.10;;;;false;;;;;;;;;;;
1117;1;QUESO CREMA, BAJO EN GRASA;67.00;201.00;7.85;15.28;9.10;4.00;0.66;54.00;8.13;5.82;0.00;2.03;148.00;0.17;8.00;152.00;247.00;359.00;0.57;0.03;4.00;1.00;0.00;0.04;0.19;0.13;0.85;0.05;0.00;19.00;19.00;0.92;161.00;160.00;11.00;0.27;0.30;1.10;;;;false;;;;;;;;;;;
1028;1;QUESO DURO O SECO, LECHE INTEGRA;42.00;325.00;24.51;24.35;13.72;6.42;1.24;78.00;2.04;0.55;;6.93;661.00;0.18;27.00;475.00;116.00;1808.00;3.28;0.03;22.40;1.00;;0.04;0.23;0.08;0.40;0.09;;;;1.70;226.00;223.00;33.00;0.49;1.80;1.50;;;;false;;;;;;;;;;;
1118;1;QUESO DURO, LECHE DE CABRA;29.00;452.00;30.52;35.59;24.61;8.12;0.85;105.00;2.17;2.17;0.00;3.72;895.00;1.88;54.00;729.00;48.00;423.00;1.59;0.63;5.50;1.00;0.00;0.14;1.19;2.40;0.41;0.08;0.00;4.00;4.00;0.12;486.00;478.00;91.00;0.31;0.70;3.00;;;;false;;;;;;;;;;;
1119;1;QUESO FUNDIDO - DIP;76.00;129.00;2.70;8.43;2.31;2.18;3.71;5.00;10.65;1.30;0.60;2.12;81.00;0.12;6.00;143.00;83.00;690.00;0.30;0.00;2.60;1.00;1.00;0.01;0.07;0.12;0.53;0.03;;;;;29.00;17.00;133.00;1.95;;8.10;;;;false;;;;;;;;;;;
1032;1;QUESO GOUDA;41.00;356.00;24.94;27.44;17.61;7.75;0.66;114.00;2.22;2.22;0.00;3.94;700.00;0.24;29.00;546.00;121.00;819.00;3.90;0.04;14.50;1.00;0.00;0.03;0.33;0.06;0.34;0.08;0.00;21.00;21.00;1.54;165.00;164.00;10.00;0.24;0.50;2.30;;;;false;;;;;;;;;;;
1120;1;QUESO GRUYERE;33.00;413.00;29.81;32.34;18.91;10.04;1.73;110.00;0.36;0.36;0.00;4.30;1011.00;0.17;36.00;605.00;81.00;714.00;3.90;0.03;14.50;1.00;0.00;0.06;0.28;0.11;0.56;0.08;0.00;10.00;10.00;1.60;271.00;268.00;33.00;0.28;0.60;2.70;;;;false;;;;;;;;;;;
1033;1;QUESO MOZARELA, LECHE INTEGRA;50.00;300.00;22.17;22.35;13.15;6.57;0.77;79.00;2.19;1.03;0.00;3.28;505.00;0.44;20.00;354.00;76.00;627.00;2.92;0.01;17.00;1.00;0.00;0.03;0.28;0.10;0.14;0.04;0.00;7.00;7.00;2.28;179.00;174.00;57.00;0.19;0.40;2.30;;;;false;;;;;;;;;;;
1044;1;QUESO PARMESANO, DURO;29.00;392.00;35.75;25.83;16.41;7.52;0.57;68.00;3.22;0.80;0.00;6.04;1184.00;0.82;44.00;694.00;92.00;1376.00;2.75;0.03;22.50;1.00;0.00;0.04;0.33;0.27;0.45;0.09;0.00;7.00;7.00;1.20;207.00;201.00;66.00;0.22;0.50;1.70;;;;false;;;;;;;;;;;
1037;1;QUESO PARMESANO, GRATINADO;23.00;420.00;28.42;27.84;15.37;7.13;1.39;86.00;13.91;0.07;0.00;7.18;853.00;0.49;34.00;627.00;180.00;1804.00;4.20;0.04;34.40;1.00;0.00;0.03;0.36;0.08;0.45;0.08;0.00;6.00;6.00;1.40;262.00;255.00;73.00;0.53;0.50;1.70;;;;false;;;;;;;;;;;
1121;1;QUESO PARMESANO, RALLADO;25.00;415.00;37.86;27.34;17.37;8.73;0.66;72.00;3.41;0.90;0.00;6.39;1253.00;0.87;51.00;735.00;97.00;1696.00;3.19;0.04;23.90;1.00;0.00;0.04;0.35;0.29;0.53;0.11;0.00;8.00;8.00;1.40;229.00;223.00;73.00;0.25;0.50;1.90;;;;false;;;;;;;;;;;
1122;1;QUESO SUAVE, LECHE DE CABRA;46.00;364.00;21.58;29.84;20.64;6.81;0.71;79.00;0.12;0.12;0.00;2.94;298.00;1.62;29.00;375.00;158.00;415.00;0.66;0.56;3.80;1.00;0.00;0.07;0.68;1.15;0.19;0.06;0.00;2.00;2.00;0.22;407.00;401.00;77.00;0.26;0.50;2.50;;;;false;;;;;;;;;;;
1051;1;QUESO TIPO CAMEMBERT;52.00;300.00;19.80;24.26;15.26;7.02;0.72;72.00;0.46;0.46;0.00;3.68;388.00;0.33;20.00;347.00;187.00;842.00;2.38;0.02;14.50;1.00;0.00;0.03;0.49;0.63;1.36;0.23;0.00;62.00;62.00;1.30;241.00;240.00;12.00;0.21;0.40;2.00;;;;false;;;;;;;;;;;
1052;1;QUESO TIPO CHEDDAR;37.00;404.00;22.87;33.31;18.87;9.25;1.42;99.00;3.09;0.48;0.00;3.71;710.00;0.14;27.00;455.00;76.00;653.00;3.64;0.03;28.50;1.00;0.00;0.03;0.43;0.06;0.41;0.07;0.00;27.00;27.00;1.10;330.00;330.00;85.00;0.71;0.60;2.40;;;;false;;;;;;;;;;;
1123;1;QUESO TIPO CHEDDAR, BAJO EN GRASA;44.00;309.00;27.35;20.41;12.60;5.30;0.89;76.00;4.06;0.26;0.00;3.89;761.00;0.12;27.00;520.00;63.00;628.00;4.44;0.04;35.80;1.00;0.00;0.02;0.40;0.15;0.39;0.08;0.00;20.00;20.00;1.41;145.00;142.00;28.00;0.48;0.30;1.50;;;;false;;;;;;;;;;;
1024;1;QUESO TIPO CUAJADA, CREMOSA;80.00;98.00;11.12;4.30;1.72;0.78;0.12;17.00;3.38;2.67;0.00;1.41;83.00;0.07;8.00;159.00;104.00;364.00;0.40;0.03;9.70;1.00;0.00;0.03;0.16;0.10;0.56;0.05;0.00;12.00;12.00;0.43;37.00;36.00;12.00;0.08;0.10;0.00;;;;false;;;;;;;;;;;
1025;1;QUESO TIPO CUAJADA, DESCREMADA;81.00;72.00;10.34;0.29;0.17;0.08;0.00;7.00;6.66;1.85;0.00;1.71;86.00;0.15;11.00;190.00;137.00;372.00;0.47;0.03;9.40;1.00;0.00;0.02;0.23;0.14;0.45;0.02;0.00;9.00;9.00;0.46;2.00;2.00;0.00;0.01;0.00;0.00;;;;false;;;;;;;;;;;
1053;1;QUESO TIPO FETA;55.00;264.00;14.21;21.28;14.95;4.62;0.59;89.00;4.09;4.09;0.00;5.20;493.00;0.65;19.00;337.00;62.00;917.00;2.88;0.03;15.00;1.00;0.00;0.15;0.84;0.99;0.97;0.42;0.00;32.00;32.00;1.69;125.00;125.00;3.00;0.18;0.40;1.80;;;;false;;;;;;;;;;;
1054;1;QUESO TIPO FONDUE;67.00;197.00;10.33;14.92;8.03;4.74;1.40;38.00;5.48;0.19;0.10;2.41;311.00;0.35;19.00;229.00;142.00;493.00;1.26;0.02;6.60;1.00;1.00;0.04;0.24;0.20;0.23;0.05;2.00;8.00;11.00;0.35;82.00;80.00;26.00;0.09;1.00;0.90;;;;false;;;;;;;;;;;
1055;1;QUESO TIPO MONTERREY;41.00;373.00;24.48;30.28;19.07;8.75;0.90;89.00;0.68;0.50;0.00;3.55;746.00;0.72;27.00;444.00;81.00;600.00;3.00;0.03;14.50;1.00;0.00;0.02;0.39;0.09;0.21;0.08;0.00;18.00;18.00;0.83;198.00;192.00;78.00;0.26;0.60;2.50;;;;false;;;;;;;;;;;
1056;1;QUESO TIPO MUENSTER;42.00;368.00;23.41;30.04;19.11;8.71;0.66;96.00;1.12;1.12;0.00;3.66;717.00;0.41;27.00;468.00;134.00;628.00;2.81;0.03;14.50;1.00;0.00;0.01;0.32;0.10;0.19;0.06;0.00;12.00;12.00;1.47;298.00;297.00;13.00;0.26;0.60;2.50;;;;false;;;;;;;;;;;
1043;1;QUESO TIPO QUESILLO, FRESCO;42.00;356.00;22.60;28.26;17.94;8.04;0.85;105.00;2.87;2.87;0.00;4.11;661.00;0.51;26.00;443.00;86.00;705.00;3.02;0.03;14.50;1.00;0.00;0.02;0.22;0.18;0.23;0.05;0.00;8.00;8.00;1.00;55.00;55.00;4.00;0.24;0.50;2.40;;;;false;;;;;;;;;;;
1038;1;QUESO TIPO REQUESON (COTTAGE);82.00;72.00;12.39;1.02;0.65;0.29;0.03;4.00;2.72;2.72;0.00;1.39;61.00;0.14;5.00;134.00;86.00;406.00;0.38;0.03;9.00;1.00;0.00;0.02;0.17;0.13;0.22;0.07;0.00;12.00;12.00;0.63;11.00;11.00;3.00;0.01;0.00;0.10;;;;false;;;;;;;;;;;
1125;1;QUESO TIPO REQUESON (COTTAGE), BAJO EN LACTOSA;83.00;74.00;12.40;1.00;0.64;0.29;0.03;4.00;3.20;2.60;0.60;0.90;53.00;0.14;5.00;134.00;86.00;220.00;0.38;0.03;9.00;1.00;0.00;0.02;0.16;0.13;;0.07;0.00;12.00;12.00;0.63;11.00;11.00;3.00;0.01;0.00;0.10;;;;false;;;;;;;;;;;
1124;1;QUESO TIPO REQUESON (COTTAGE), C/FRUTAS;80.00;97.00;10.69;3.85;2.31;1.04;0.12;13.00;4.61;2.38;0.20;1.20;53.00;0.16;7.00;113.00;90.00;344.00;0.33;0.04;7.70;1.00;1.00;0.03;0.14;0.15;0.18;0.07;0.00;11.00;11.00;0.53;38.00;37.00;14.00;0.04;0.00;0.40;;;;false;;;;;;;;;;;
1126;1;QUESO TIPO REQUESON (COTTAGE), C/VEGETALES;80.00;95.00;10.90;4.20;2.65;1.19;0.14;14.00;3.00;0.37;0.10;1.34;56.00;0.10;4.00;128.00;86.00;403.00;0.29;0.03;4.50;1.00;4.00;0.01;0.13;0.10;;0.05;0.00;17.00;17.00;0.49;53.00;41.00;142.00;0.05;0.00;11.00;;;;false;;;;;;;;;;;
1049;1;QUESO TIPO REQUESON (COTTAGE), GRASA 2%;81.00;81.00;10.45;2.27;1.24;0.52;0.08;12.00;4.76;4.00;0.00;1.27;111.00;0.13;9.00;150.00;125.00;308.00;0.51;0.03;11.90;1.00;0.00;0.02;0.25;0.10;0.52;0.06;0.00;8.00;8.00;0.47;68.00;68.00;6.00;0.08;0.00;0.00;;;;false;;;;;;;;;;;
1064;1;QUESO TIPO RICOTTA, DESCREMADO;74.00;138.00;11.39;7.91;4.93;2.31;0.26;31.00;5.14;0.31;0.00;1.15;272.00;0.44;15.00;183.00;125.00;99.00;1.34;0.03;16.70;1.00;0.00;0.02;0.19;0.08;0.24;0.02;0.00;13.00;13.00;0.29;107.00;105.00;20.00;0.07;0.10;0.70;;;;false;;;;;;;;;;;
1065;1;QUESO TIPO RICOTTA, LECHE INTEGRA;72.00;174.00;11.26;12.98;8.30;3.63;0.39;51.00;3.04;0.27;0.00;1.02;207.00;0.38;11.00;158.00;105.00;84.00;1.16;0.02;14.50;1.00;0.00;0.01;0.20;0.10;0.21;0.04;0.00;12.00;12.00;0.34;120.00;117.00;33.00;0.11;0.20;1.10;;;;false;;;;;;;;;;;
1039;1;QUESO TIPO SUIZO;42.00;334.00;24.73;25.01;16.05;7.05;0.62;85.00;2.10;1.23;0.00;5.85;772.00;0.61;29.00;762.00;216.00;1370.00;3.61;0.03;15.90;1.00;0.00;0.01;0.28;0.04;0.26;0.04;0.00;6.00;6.00;1.23;198.00;192.00;63.00;0.34;0.50;2.20;;;;false;;;;;;;;;;;
1057;1;QUESO TIPO SUIZO, BAJO EN GRASA;60.00;179.00;28.40;5.10;3.30;1.35;0.18;35.00;3.40;1.33;0.00;3.50;961.00;0.17;36.00;605.00;111.00;199.00;3.90;0.03;12.70;1.00;0.00;0.02;0.36;0.09;;0.08;0.00;6.00;6.00;1.68;40.00;39.00;13.00;0.07;0.10;0.50;;;;false;;;;;;;;;;;
1127;1;QUESO TIPO SUIZO, DESCREMADO;64.00;127.00;28.40;0.00;0.00;0.00;0.00;18.00;3.40;1.33;0.00;4.50;961.00;0.17;36.00;605.00;111.00;1000.00;3.90;0.03;12.70;1.00;0.00;0.02;0.36;0.09;;0.08;0.00;6.00;6.00;1.68;40.00;39.00;13.00;0.07;0.10;0.50;;;;false;;;;;;;;;;;
1128;1;QUESO, TIPO CHEEZ WHIZ;52.00;276.00;12.00;21.00;13.10;;;75.00;9.20;6.70;0.30;5.80;359.00;0.19;;806.00;240.00;1638.00;1.64;;;1.00;0.00;;0.24;;;;;;;;197.00;;;;;;;;;false;;;;;;;;;;;
1066;1;SUERO ACIDO DE LECHE;93.00;24.00;0.76;0.09;0.06;0.03;0.00;1.00;5.12;5.12;0.00;0.61;103.00;0.08;10.00;78.00;143.00;48.00;0.43;0.00;1.80;1.00;0.00;0.04;0.14;0.08;0.38;0.04;0.00;2.00;2.00;0.18;2.00;2.00;0.00;0.00;;0.00;;;;false;;;;;;;;;;;
1067;1;SUERO DULCE DE LECHE;93.00;27.00;0.85;0.36;0.23;0.10;0.01;2.00;5.14;5.14;0.00;0.53;47.00;0.06;8.00;46.00;161.00;54.00;0.13;0.00;1.90;1.00;0.00;0.04;0.16;0.07;0.38;0.03;0.00;1.00;1.00;0.28;3.00;3.00;1.00;0.00;;0.00;;;;false;;;;;;;;;;;
1129;1;TOFU O QUESO DE SOYA, SEMIDURO;70.00;144.00;17.27;8.72;1.26;1.93;4.92;0.00;2.78;;2.30;1.40;683.00;2.66;58.00;190.00;237.00;14.00;1.57;0.38;17.40;1.00;0.00;0.16;0.10;0.38;0.13;0.09;0.00;29.00;29.00;0.00;50.00;;;;0.00;;;;;false;;;;;;;;;;;
1130;1;TOFU O QUESO DE SOYA, SUAVE;85.00;76.00;8.08;4.78;0.69;1.06;2.70;0.00;1.87;0.62;0.30;0.72;350.00;5.36;30.00;97.00;121.00;7.00;0.80;0.19;8.90;1.00;0.00;0.08;0.05;0.20;0.07;0.05;0.00;15.00;15.00;0.00;26.00;;;0.01;0.00;2.40;;;;false;;;;;;;;;;;
1131;1;YOGURT DE SOYA, FRESA;77.00;94.00;2.35;1.18;0.00;;;0.00;18.24;12.94;0.60;1.24;176.00;0.64;;;;15.00;;;;1.00;18.00;;;;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
1132;1;YOGURT DE SOYA, FRESA Y BANANO;78.00;88.00;2.35;1.18;0.00;;;0.00;17.06;10.59;0.60;1.24;176.00;0.64;;;;15.00;;;;1.00;18.00;;;;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
1133;1;YOGURT DE SOYA, SIMPLE;85.00;66.00;2.64;1.76;0.22;;;0.00;9.69;5.29;0.40;1.24;132.00;;;;;13.00;;;;1.00;13.00;;;;;;;;;;0.00;;;;1.30;;;;;false;;;;;;;;;;;
1134;1;YOGURT, LECHE DESCREMADA, C/EDULCORANTE;87.00;43.00;3.86;0.18;0.12;0.05;0.01;2.00;7.50;7.50;0.00;1.00;143.00;0.12;13.00;109.00;177.00;59.00;0.67;0.08;3.10;1.00;1.00;0.03;0.16;0.09;;0.04;0.00;8.00;8.00;0.43;2.00;2.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
1040;1;YOGURT, LECHE DESCREMADA, NATURAL;85.00;56.00;5.73;0.18;0.12;0.05;0.01;2.00;7.68;7.68;0.00;1.18;199.00;0.09;19.00;157.00;255.00;77.00;0.97;0.02;3.60;1.00;1.00;0.05;0.23;0.12;0.64;0.05;0.00;12.00;12.00;0.61;2.00;2.00;0.00;0.00;0.00;0.20;;;;false;;;;;;;;;;;
1068;1;YOGURT, LECHE DESCREMADA, SABOR CHOCOLATE;72.00;112.00;3.53;0.00;0.00;0.00;0.00;1.00;23.53;14.97;1.20;1.37;88.00;0.42;40.00;166.00;339.00;135.00;1.13;0.21;7.00;1.00;0.00;0.05;0.22;0.22;;0.05;0.00;12.00;12.00;0.50;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
1135;1;YOGURT, LECHE DESCREMADA, SABOR FRUTAS;75.00;95.00;4.40;0.20;0.12;0.05;0.02;2.00;19.00;19.00;0.00;1.00;152.00;0.07;15.00;119.00;194.00;58.00;0.74;0.01;6.00;1.00;1.00;0.04;0.18;0.10;;0.04;0.00;9.00;9.00;0.47;2.00;2.00;4.00;0.06;0.00;1.10;;;;false;;;;;;;;;;;
1041;1;YOGURT, LECHE INTEGRA, NATURAL;88.00;61.00;3.47;3.25;2.10;0.89;0.09;13.00;4.66;4.66;0.00;0.72;121.00;0.05;12.00;95.00;155.00;46.00;0.59;0.01;2.20;1.00;1.00;0.03;0.14;0.08;0.39;0.03;0.00;7.00;7.00;0.37;27.00;27.00;5.00;0.06;0.10;0.20;;;;false;;;;;;;;;;;
1136;1;YOGURT, LECHE SEMIDESCREMADA, NATURAL;85.00;63.00;5.25;1.55;1.00;0.43;0.04;6.00;7.04;7.04;0.00;1.09;183.00;0.08;17.00;144.00;234.00;70.00;0.89;0.01;3.30;1.00;1.00;0.04;0.21;0.11;0.59;0.05;0.00;11.00;11.00;0.56;14.00;14.00;2.00;0.03;0.00;0.20;;;;false;;;;;;;;;;;
1042;1;YOGURT, LECHE SEMIDESCREMADA, SABOR FRUTAS;75.00;99.00;3.98;1.15;0.74;0.32;0.03;5.00;18.64;18.64;0.00;0.93;138.00;0.06;13.00;109.00;177.00;53.00;0.67;0.08;2.80;1.00;1.00;0.03;0.16;0.09;0.45;0.04;0.00;9.00;9.00;0.43;11.00;11.00;2.00;0.02;0.00;0.10;;;;false;;;;;;;;;;;
1137;1;YOGURT, LECHE SEMIDESCREMADA, SABOR VAINILLA, EDULCORANTE;79.00;86.00;4.93;1.25;0.75;0.31;0.04;5.00;13.80;5.43;0.00;1.02;171.00;0.07;16.00;135.00;219.00;66.00;0.83;0.01;4.90;1.00;1.00;0.04;0.20;0.11;0.55;0.05;0.00;11.00;11.00;0.53;12.00;12.00;2.00;0.02;0.00;0.10;;;;false;;;;;;;;;;;
2001;2;HUEVO DE CODORNIZ, CRUDO;74.00;158.00;13.05;11.09;3.56;4.32;1.32;844.00;0.41;0.40;0.00;1.10;64.00;3.65;13.00;226.00;132.00;141.00;1.47;0.06;32.00;0.92;0.00;0.13;0.79;0.15;1.76;0.15;0.00;66.00;66.00;1.58;156.00;155.00;11.00;1.08;1.40;0.30;;;;false;;;;;;;;;;;
2012;2;HUEVO DE GALLINA, CLARA EN POLVO;6.00;382.00;81.10;0.00;0.00;0.00;0.00;0.00;7.80;5.40;0.00;5.30;62.00;0.15;88.00;111.00;1125.00;1280.00;0.10;0.11;125.10;1.00;0.00;0.01;2.53;0.87;0.78;0.04;0.00;18.00;18.00;0.18;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
2004;2;HUEVO DE GALLINA, CLARA, FRESCA;88.00;52.00;10.90;0.17;0.00;0.00;0.00;0.00;0.73;0.71;0.00;0.63;7.00;0.08;11.00;15.00;163.00;166.00;0.03;0.02;20.00;1.00;0.00;0.00;0.44;0.11;0.19;0.01;0.00;4.00;4.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;;;;false;;;;;;;;;;;
2002;2;HUEVO DE GALLINA, ENTERO, CRUDO;76.00;143.00;12.56;9.51;3.13;3.66;1.91;372.00;0.72;0.37;0.00;1.06;56.00;1.75;12.00;198.00;138.00;142.00;1.29;0.07;30.70;0.88;0.00;0.04;0.46;0.08;1.53;0.17;0.00;47.00;47.00;0.89;160.00;160.00;0.00;1.05;2.00;0.30;;;;false;;;;;;;;;;;
2003;2;HUEVO DE GALLINA, ENTERO, EN POLVO;3.00;592.00;48.05;43.90;15.07;16.73;8.31;1630.00;1.13;0.56;0.00;4.13;244.00;7.20;34.00;629.00;540.00;476.00;3.15;0.20;164.70;1.00;0.00;0.18;1.98;0.34;5.55;0.50;0.00;119.00;119.00;2.96;300.00;300.00;0.00;3.88;8.30;1.20;;;;false;;;;;;;;;;;
2005;2;HUEVO DE GALLINA, YEMA, FRESCA;52.00;322.00;15.86;26.54;9.55;11.74;4.20;1085.00;3.59;0.56;0.00;1.71;129.00;2.73;5.00;390.00;109.00;48.00;2.30;0.08;56.00;1.00;0.00;0.18;0.53;0.02;2.99;0.35;0.00;146.00;146.00;1.95;381.00;371.00;88.00;2.58;5.40;0.70;;;;false;;;;;;;;;;;
2006;2;HUEVO DE GALLINA, YEMA, POLVO;3.00;669.00;33.63;59.13;20.33;23.38;10.32;2307.00;0.66;0.23;0.00;3.51;289.00;9.56;26.00;1040.00;264.00;149.00;7.73;0.00;139.30;1.00;0.00;0.39;1.26;0.08;9.06;0.74;0.00;209.00;209.00;5.11;477.00;477.00;0.00;4.81;10.40;1.50;;;;false;;;;;;;;;;;
2007;2;HUEVO DE IGUANA, CRUDO;63.00;218.00;14.90;15.20;;;;;4.30;;0.00;2.40;421.00;2.10;;439.00;;;;;;1.00;;0.14;0.60;0.50;;;;;;;129.00;;;;;;;;;false;;;;;;;;;;;
2008;2;HUEVO DE PATA, CRUDO;71.00;185.00;12.81;13.77;3.68;6.53;1.22;884.00;1.45;0.93;0.00;1.14;64.00;3.85;17.00;220.00;222.00;146.00;1.41;0.06;36.40;0.88;0.00;0.16;0.40;0.20;1.86;0.25;0.00;80.00;80.00;5.40;194.00;192.00;14.00;1.34;1.70;0.40;;;;false;;;;;;;;;;;
2011;2;HUEVO DE PAVA, CRUDO;73.00;171.00;13.68;11.88;3.63;4.57;1.66;933.00;1.15;;0.00;0.79;99.00;4.10;13.00;170.00;142.00;151.00;1.58;0.06;34.30;0.88;0.00;0.11;0.47;0.02;1.89;0.13;0.00;71.00;71.00;1.69;166.00;166.00;;;;;;;;false;;;;;;;;;;;
2010;2;HUEVO DE TORTUGA, COCIDO;77.00;127.00;12.20;6.80;;;;;3.20;;0.00;1.00;81.00;2.10;;238.00;;;;;;0.90;0.00;0.19;0.25;0.03;;;;;;;0.00;;;;;;;;;false;;;;;;;;;;;
2009;2;HUEVO DE TORTUGA, CRUDO;79.00;115.00;12.60;6.30;;;;;0.90;;0.00;1.00;62.00;1.60;;180.00;;;;;;0.89;;0.28;0.31;0.10;;;;;;;20.00;;;;;;;;;false;;;;;;;;;;;
3001;3;CODORNIZ, CARNE S/PIEL, CRUDA;70.00;134.00;21.76;4.53;1.32;1.28;1.17;70.00;0.00;;0.00;1.32;13.00;4.51;25.00;307.00;237.00;51.00;2.70;0.59;17.40;0.76;7.00;0.28;0.29;8.20;0.79;0.53;0.00;7.00;7.00;0.47;17.00;17.00;;;;;;;;false;;;;;;;;;;;
3003;3;GALLO O GALLINA, CARNE CRUDA;63.00;243.00;14.72;19.98;4.73;9.30;4.55;143.00;0.00;;0.00;1.15;187.00;1.22;12.00;132.00;104.00;40.00;1.90;0.07;15.70;1.00;2.00;0.10;0.14;5.25;0.77;0.28;0.00;5.00;5.00;0.27;45.00;45.00;;;;;;;;false;;;;;;;;;;;
3002;3;GANZO, CARNE C/PIEL, CRUDA;50.00;371.00;15.86;33.62;9.78;17.77;3.76;80.00;0.00;;0.00;0.87;12.00;2.50;18.00;234.00;308.00;73.00;1.72;0.27;14.40;0.81;4.00;0.09;0.25;3.61;1.29;0.39;0.00;4.00;4.00;0.34;17.00;17.00;;;;;;;;false;;;;;;;;;;;
3004;3;PALOMA, CARNE C/PIEL,CRUDA;57.00;294.00;18.47;23.80;8.43;9.72;3.07;95.00;0.00;;0.00;1.40;12.00;3.54;22.00;248.00;199.00;54.00;2.20;0.44;13.30;0.77;5.00;0.21;0.22;6.05;0.76;0.41;0.00;6.00;6.00;0.40;73.00;73.00;;;;;;;;false;;;;;;;;;;;
3048;3;PALOMA, CARNE S/PIEL,CRUDA;73.00;142.00;17.50;7.50;1.96;2.66;1.60;90.00;0.00;;0.00;1.17;13.00;4.51;25.00;307.00;237.00;51.00;2.70;0.59;13.50;0.65;7.00;0.28;0.29;6.86;0.79;0.53;0.00;7.00;7.00;0.47;28.00;28.00;;;;;;;;false;;;;;;;;;;;
3005;3;PATO DE CRIANZA, CARNE C/PIEL, CRUDA;49.00;404.00;11.49;39.34;13.22;18.69;5.08;76.00;0.00;0.00;0.00;0.68;11.00;2.40;15.00;139.00;209.00;63.00;1.36;0.24;12.40;0.72;3.00;0.20;0.21;3.93;0.95;0.19;0.00;13.00;13.00;0.25;50.00;50.00;0.00;0.70;0.70;5.50;;;;false;;;;;;;;;;;
3049;3;PATO DE CRIANZA, CARNE S/PIEL, CRUDA;74.00;135.00;18.28;5.95;2.32;1.54;0.75;77.00;0.94;0.00;0.00;1.06;11.00;2.40;19.00;203.00;271.00;74.00;1.90;0.25;13.90;0.64;6.00;0.36;0.45;5.30;1.60;0.34;0.00;25.00;25.00;0.40;24.00;24.00;0.00;0.70;0.10;2.80;;;;false;;;;;;;;;;;
3051;3;PAVO, CARNE C/GRASA, C/PIEL, CRUDA;71.00;161.00;21.96;7.43;1.90;2.43;1.95;67.00;0.15;0.06;0.00;0.96;11.00;0.75;25.00;188.00;223.00;105.00;1.25;0.07;20.70;0.68;0.00;0.04;0.14;8.97;0.73;0.71;0.00;7.00;7.00;0.67;19.00;19.00;0.00;0.07;0.30;0.00;;;;false;;;;;;;;;;;
3052;3;PAVO, CARNE MAGRA, C/PIEL, CRUDA;75.00;114.00;23.66;1.48;0.29;0.26;0.26;57.00;0.14;0.05;0.00;1.04;11.00;0.73;28.00;201.00;242.00;113.00;1.28;0.07;22.70;0.71;0.00;0.04;0.15;9.92;0.78;0.81;0.00;7.00;7.00;0.63;6.00;6.00;0.00;0.06;0.10;0.00;;;;false;;;;;;;;;;;
